order_item_id,order_id,product_id,quantity,price_per_unit
18428,18428,44,1,599.99
18335,18335,39,1,1199.99
3242,3242,244,1,99.99
19510,19510,40,1,2499.99
19199,19199,8,1,4999.99
18913,18913,4,1,249.99
18480,18480,39,1,1199.99
18896,18896,18,1,799.99
18906,18906,19,1,999.99
19048,19048,6,1,1299.99
2915,2915,64,1,249.99
3951,3951,224,1,1299.99
263,263,15,1,1099.99
4264,4264,20,1,999.99
3601,3601,214,1,2299.99
6540,6540,128,1,399.99
266,266,172,1,1799.99
2852,2852,44,1,599.99
2682,2682,231,1,3499.99
5022,5022,205,1,399.99
2811,2811,138,1,69.99
6144,6144,196,1,329.99
1332,1332,218,1,799.99
6199,6199,31,1,179.99
5901,5901,111,1,1399.99
3355,3355,214,1,2299.99
2738,2738,152,1,129.99
4124,4124,110,1,149.99
1873,1873,194,1,1599.99
3890,3890,172,1,1799.99
4326,4326,206,1,449.99
3215,3215,11,1,649.99
2742,2742,188,1,299.99
238,238,1,1,199.99
4394,4394,9,1,449.99
8192,8192,549,1,49.99
10247,10247,384,1,14.99
12155,12155,626,1,39.99
10503,10503,522,1,12.99
7268,7268,429,1,39.99
10627,10627,78,1,799.99
8708,8708,372,1,34.99
18869,18869,1,1,199.99
18455,18455,16,1,699.99
84,84,62,1,399.99
19484,19484,32,1,179.99
18087,18087,16,1,699.99
19337,19337,25,1,2499.99
19367,19367,30,1,129.99
18550,18550,16,1,699.99
19197,19197,31,1,179.99
18173,18173,5,1,249.99
19360,19360,24,1,1999.99
1129,1129,77,1,499.99
19301,19301,15,1,1099.99
19402,19402,21,1,999.99
18611,18611,19,1,999.99
18652,18652,3,1,249.99
18282,18282,21,1,999.99
18800,18800,39,1,1199.99
19215,19215,10,1,329.99
18925,18925,16,1,699.99
19019,19019,12,1,599.99
18904,18904,6,1,1299.99
18367,18367,31,1,179.99
18719,18719,14,1,999.99
19030,19030,43,1,2099.99
18095,18095,17,1,699.99
18474,18474,36,1,399.99
19385,19385,14,1,999.99
18486,18486,30,1,129.99
19037,19037,36,1,399.99
19435,19435,14,1,999.99
18420,18420,32,1,179.99
19007,19007,43,1,2099.99
18422,18422,22,1,1299.99
4470,4470,205,1,399.99
3396,3396,109,1,49.99
6445,6445,109,1,49.99
8440,8440,650,1,19.99
5026,5026,99,1,599.99
5381,5381,32,1,179.99
1362,1362,29,1,79.99
2539,2539,75,1,399.99
2018,2018,77,1,499.99
16,16,88,1,349.99
5297,5297,214,1,2299.99
6548,6548,119,1,249.99
2465,2465,238,1,129.99
4806,4806,90,1,3899.99
2116,2116,57,1,699.99
6698,6698,153,1,399.99
2931,2931,48,1,1999.99
4484,4484,49,1,1399.99
6953,6953,502,1,29.99
3000,3000,98,1,2299.99
3705,3705,101,1,79.99
3053,3053,216,1,3299.99
852,852,206,1,449.99
4388,4388,56,1,1799.99
60,60,83,1,699.99
5173,5173,66,1,849.99
6148,6148,88,1,349.99
4694,4694,126,1,1699.99
10894,10894,7,1,1799.99
11352,11352,541,1,16.99
11015,11015,531,1,9.99
8154,8154,143,1,119.99
11691,11691,396,1,64.99
7808,7808,241,1,149.99
8478,8478,237,1,1399.99
9765,9765,43,1,2099.99
8261,8261,581,1,19.99
7577,7577,431,1,99.99
7137,7137,613,1,39.99
18999,18999,23,1,1299.99
18529,18529,20,1,999.99
3384,3384,154,1,99.99
19309,19309,28,1,149.99
18120,18120,7,1,1799.99
18734,18734,43,1,2099.99
18136,18136,30,1,129.99
18364,18364,8,1,4999.99
19165,19165,36,1,399.99
18658,18658,2,1,549.99
18195,18195,44,1,599.99
18112,18112,20,1,999.99
18190,18190,5,1,249.99
11935,11935,633,1,12.99
19263,19263,13,1,799.99
19281,19281,13,1,799.99
18247,18247,4,1,249.99
18819,18819,19,1,999.99
18874,18874,11,1,649.99
18089,18089,6,1,1299.99
18278,18278,8,1,4999.99
19173,19173,35,1,279.99
19065,19065,2,1,549.99
18586,18586,15,1,1099.99
18293,18293,24,1,1999.99
18268,18268,41,1,899.99
18667,18667,32,1,179.99
18716,18716,44,1,599.99
18193,18193,39,1,1199.99
18565,18565,30,1,129.99
18537,18537,40,1,2499.99
18182,18182,37,1,399.99
18199,18199,18,1,799.99
18175,18175,19,1,999.99
18441,18441,5,1,249.99
18633,18633,5,1,249.99
19026,19026,4,1,249.99
18445,18445,20,1,999.99
5221,5221,70,1,399.99
18841,18841,30,1,129.99
4010,4010,111,1,1399.99
3478,3478,44,1,599.99
4985,4985,12,1,599.99
5115,5115,173,1,259.99
652,652,118,1,79.99
6581,6581,172,1,1799.99
1633,1633,82,1,699.99
1448,1448,190,1,279.99
1356,1356,140,1,1299.99
3597,3597,138,1,69.99
8791,8791,493,1,29.99
1482,1482,194,1,1599.99
4648,4648,124,1,179.99
4687,4687,82,1,699.99
758,758,9,1,449.99
7341,7341,235,1,29.99
9699,9699,365,1,24.99
2448,2448,173,1,259.99
6414,6414,17,1,699.99
5781,5781,19,1,999.99
1967,1967,186,1,299.99
3906,3906,180,1,379.99
5890,5890,45,1,1499.99
2150,2150,71,1,1499.99
11703,11703,56,1,1799.99
7162,7162,255,1,399.99
8711,8711,519,1,59.99
8722,8722,334,1,34.99
7046,7046,489,1,59.99
10353,10353,484,1,29.99
10309,10309,510,1,22.99
19175,19175,31,1,179.99
19382,19382,33,1,149.99
18876,18876,2,1,549.99
18984,18984,36,1,399.99
18130,18130,15,1,1099.99
18141,18141,28,1,149.99
19377,19377,42,1,719.99
19003,19003,22,1,1299.99
18617,18617,44,1,599.99
6176,6176,41,1,899.99
18194,18194,24,1,1999.99
18336,18336,40,1,2499.99
19085,19085,1,1,199.99
18729,18729,8,1,4999.99
18432,18432,30,1,129.99
19278,19278,31,1,179.99
18755,18755,41,1,899.99
19113,19113,22,1,1299.99
18425,18425,16,1,699.99
18892,18892,20,1,999.99
18226,18226,20,1,999.99
19082,19082,45,1,1499.99
18694,18694,44,1,599.99
19284,19284,14,1,999.99
18127,18127,4,1,249.99
18982,18982,7,1,1799.99
19408,19408,25,1,2499.99
18781,18781,3,1,249.99
18301,18301,35,1,279.99
18865,18865,31,1,179.99
19074,19074,23,1,1299.99
4437,4437,13,1,799.99
18945,18945,41,1,899.99
18237,18237,38,1,799.99
18444,18444,31,1,179.99
18207,18207,35,1,279.99
19025,19025,19,1,999.99
18258,18258,19,1,999.99
3598,3598,67,1,279.99
19295,19295,4,1,249.99
5204,5204,232,1,249.99
18606,18606,37,1,399.99
5040,5040,22,1,1299.99
7997,7997,250,1,149.99
8604,8604,30,1,129.99
4526,4526,143,1,119.99
6697,6697,46,1,1699.99
270,270,54,1,1299.99
2053,2053,249,1,1399.99
6523,6523,15,1,1099.99
5445,5445,222,1,449.99
409,409,13,1,799.99
4267,4267,24,1,1999.99
2925,2925,143,1,119.99
5187,5187,31,1,179.99
342,342,247,1,249.99
6546,6546,205,1,399.99
3855,3855,56,1,1799.99
3671,3671,151,1,249.99
5215,5215,13,1,799.99
1296,1296,249,1,1399.99
9252,9252,462,1,34.99
9991,9991,136,1,1299.99
11829,11829,405,1,49.99
9596,9596,599,1,22.99
7846,7846,492,1,24.99
9640,9640,462,1,34.99
7592,7592,328,1,49.99
11970,11970,126,1,1699.99
8327,8327,297,1,1099.99
19279,19279,19,1,999.99
19467,19467,24,1,1999.99
6140,6140,131,1,1999.99
18174,18174,28,1,149.99
18430,18430,9,1,449.99
18990,18990,36,1,399.99
5614,5614,145,1,189.99
18551,18551,41,1,899.99
19397,19397,19,1,999.99
19171,19171,30,1,129.99
18186,18186,2,1,549.99
18815,18815,11,1,649.99
18261,18261,13,1,799.99
19198,19198,36,1,399.99
11626,11626,386,1,27.99
18522,18522,8,1,4999.99
18838,18838,30,1,129.99
18648,18648,33,1,149.99
18840,18840,4,1,249.99
18321,18321,42,1,719.99
4805,4805,110,1,149.99
18091,18091,8,1,4999.99
18769,18769,1,1,199.99
18951,18951,3,1,249.99
18110,18110,27,1,149.99
18709,18709,39,1,1199.99
18379,18379,37,1,399.99
18119,18119,3,1,249.99
512,512,107,1,99.99
19076,19076,7,1,1799.99
19253,19253,5,1,249.99
19390,19390,1,1,199.99
19274,19274,41,1,899.99
18170,18170,43,1,2099.99
18236,18236,36,1,399.99
18265,18265,33,1,149.99
19207,19207,22,1,1299.99
4499,4499,4,1,249.99
2294,2294,2,1,549.99
3416,3416,244,1,99.99
3731,3731,77,1,499.99
11555,11555,70,1,399.99
2920,2920,102,1,299.99
1824,1824,24,1,1999.99
2764,2764,104,1,1399.99
802,802,53,1,1899.99
6185,6185,188,1,299.99
5886,5886,91,1,1099.99
3630,3630,165,1,229.99
1646,1646,51,1,2099.99
1023,1023,161,1,129.99
289,289,68,1,1299.99
10840,10840,182,1,1499.99
1796,1796,42,1,719.99
275,275,133,1,169.99
3985,3985,227,1,79.99
1587,1587,91,1,1099.99
3419,3419,41,1,899.99
8029,8029,547,1,15.99
11675,11675,552,1,89.99
9152,9152,57,1,699.99
7560,7560,197,1,1799.99
11491,11491,185,1,599.99
11856,11856,186,1,299.99
4454,4454,242,1,2699.99
6410,6410,233,1,199.99
624,624,131,1,1999.99
4978,4978,249,1,1399.99
1959,1959,123,1,229.99
3635,3635,233,1,199.99
6294,6294,118,1,79.99
5616,5616,113,1,299.99
4186,4186,239,1,699.99
3208,3208,123,1,229.99
10565,10565,251,1,139.99
2252,2252,228,1,199.99
3675,3675,158,1,179.99
1976,1976,32,1,179.99
2037,2037,234,1,1299.99
1228,1228,108,1,229.99
615,615,151,1,249.99
4632,4632,106,1,139.99
2266,2266,53,1,1899.99
6466,6466,211,1,69.99
4736,4736,62,1,399.99
8578,8578,593,1,29.99
10866,10866,441,1,149.99
9963,9963,562,1,34.99
9234,9234,264,1,1099.99
11162,11162,478,1,29.99
9186,9186,129,1,179.99
8235,8235,46,1,1699.99
5339,5339,48,1,1999.99
983,983,209,1,149.99
5203,5203,126,1,1699.99
5782,5782,110,1,149.99
1605,1605,183,1,849.99
211,211,183,1,849.99
6521,6521,23,1,1299.99
1248,1248,66,1,849.99
11977,11977,369,1,59.99
5701,5701,139,1,199.99
5758,5758,129,1,179.99
5447,5447,22,1,1299.99
3265,3265,122,1,299.99
5784,5784,139,1,199.99
1598,1598,188,1,299.99
3654,3654,120,1,79.99
412,412,50,1,999.99
6361,6361,11,1,649.99
416,416,73,1,999.99
183,183,41,1,899.99
5826,5826,146,1,1099.99
2884,2884,79,1,999.99
6031,6031,18,1,799.99
8614,8614,240,1,249.99
11857,11857,609,1,19.99
3732,3732,235,1,29.99
6471,6471,194,1,1599.99
9779,9779,364,1,54.99
7297,7297,158,1,179.99
10862,10862,647,1,119.99
8846,8846,155,1,379.99
9096,9096,193,1,2499.99
9521,9521,19,1,999.99
7878,7878,315,1,39.99
8983,8983,315,1,39.99
7930,7930,98,1,2299.99
5474,5474,73,1,999.99
3172,3172,10,1,329.99
1509,1509,54,1,1299.99
8341,8341,179,1,799.99
329,329,143,1,119.99
1726,1726,117,1,139.99
2972,2972,168,1,299.99
1628,1628,62,1,399.99
11385,11385,639,1,89.99
4793,4793,112,1,229.99
7985,7985,471,1,29.99
4747,4747,23,1,1299.99
6244,6244,58,1,249.99
6025,6025,96,1,219.99
2122,2122,199,1,229.99
1607,1607,103,1,1999.99
2433,2433,186,1,299.99
616,616,24,1,1999.99
2836,2836,248,1,2299.99
285,285,207,1,749.99
2845,2845,204,1,299.99
6281,6281,75,1,399.99
9609,9609,107,1,99.99
4862,4862,143,1,119.99
6520,6520,161,1,129.99
3777,3777,225,1,999.99
4255,4255,160,1,199.99
6208,6208,77,1,499.99
434,434,111,1,1399.99
1092,1092,70,1,399.99
437,437,12,1,599.99
6428,6428,132,1,1199.99
5533,5533,220,1,149.99
552,552,179,1,799.99
2228,2228,51,1,2099.99
2658,2658,114,1,499.99
4739,4739,63,1,499.99
4800,4800,188,1,299.99
1156,1156,45,1,1499.99
5122,5122,44,1,599.99
5879,5879,208,1,399.99
2604,2604,11,1,649.99
10572,10572,586,1,39.99
9747,9747,334,1,34.99
8727,8727,196,1,329.99
2545,2545,217,1,229.99
993,993,2,1,549.99
4304,4304,117,1,139.99
151,151,217,1,229.99
1421,1421,91,1,1099.99
6665,6665,123,1,229.99
1513,1513,121,1,199.99
3365,3365,160,1,199.99
6530,6530,228,1,199.99
132,132,37,1,399.99
3454,3454,185,1,599.99
8590,8590,646,1,39.99
11979,11979,81,1,299.99
4261,4261,211,1,69.99
8357,8357,126,1,1699.99
1469,1469,147,1,1299.99
4276,4276,84,1,1799.99
5568,5568,190,1,279.99
403,403,148,1,279.99
4984,4984,227,1,79.99
4336,4336,213,1,99.99
1695,1695,37,1,399.99
1464,1464,211,1,69.99
1350,1350,125,1,399.99
3060,3060,221,1,2299.99
127,127,31,1,179.99
4898,4898,109,1,49.99
2959,2959,69,1,1799.99
3713,3713,192,1,1499.99
3530,3530,227,1,79.99
6528,6528,94,1,149.99
4280,4280,174,1,24.99
1968,1968,223,1,99.99
3445,3445,148,1,279.99
2476,2476,27,1,149.99
1974,1974,100,1,449.99
7001,7001,571,1,79.99
7682,7682,370,1,29.99
8264,8264,383,1,22.99
11820,11820,457,1,149.99
8782,8782,291,1,149.99
8849,8849,609,1,19.99
1399,1399,63,1,499.99
5114,5114,232,1,249.99
625,625,156,1,99.99
1440,1440,128,1,399.99
5753,5753,226,1,399.99
1426,1426,203,1,79.99
5427,5427,168,1,299.99
6773,6773,105,1,149.99
3334,3334,131,1,1999.99
3993,3993,14,1,999.99
2855,2855,107,1,99.99
3829,3829,58,1,249.99
3633,3633,37,1,399.99
5273,5273,90,1,3899.99
395,395,168,1,299.99
6486,6486,130,1,49.99
6092,6092,130,1,49.99
1694,1694,102,1,299.99
796,796,180,1,379.99
2452,2452,70,1,399.99
5557,5557,86,1,329.99
10025,10025,110,1,149.99
2246,2246,108,1,229.99
3373,3373,248,1,2299.99
1236,1236,154,1,99.99
3527,3527,5,1,249.99
2110,2110,243,1,1999.99
3791,3791,80,1,1299.99
4990,4990,142,1,279.99
6001,6001,165,1,229.99
9226,9226,535,1,9.99
9992,9992,600,1,39.99
1656,1656,177,1,79.99
3828,3828,170,1,299.99
4005,4005,222,1,449.99
2408,2408,143,1,119.99
5941,5941,185,1,599.99
5750,5750,43,1,2099.99
10322,10322,125,1,399.99
7475,7475,624,1,14.99
7443,7443,56,1,1799.99
7514,7514,363,1,59.99
7854,7854,69,1,1799.99
11121,11121,134,1,399.99
6668,6668,84,1,1799.99
4880,4880,156,1,99.99
5380,5380,225,1,999.99
578,578,4,1,249.99
9577,9577,59,1,1199.99
2292,2292,136,1,1299.99
6371,6371,220,1,149.99
2181,2181,18,1,799.99
750,750,49,1,1399.99
441,441,207,1,749.99
5302,5302,245,1,1299.99
4583,4583,205,1,399.99
3830,3830,11,1,649.99
2587,2587,87,1,999.99
206,206,234,1,1299.99
3087,3087,51,1,2099.99
1036,1036,42,1,719.99
6420,6420,18,1,799.99
3564,3564,45,1,1499.99
11010,11010,231,1,3499.99
11604,11604,519,1,59.99
5848,5848,14,1,999.99
4604,4604,188,1,299.99
7587,7587,393,1,79.99
10308,10308,42,1,719.99
10386,10386,643,1,29.99
2881,2881,244,1,99.99
3077,3077,244,1,99.99
458,458,164,1,499.99
6081,6081,38,1,799.99
1108,1108,227,1,79.99
6615,6615,33,1,149.99
4344,4344,248,1,2299.99
5436,5436,184,1,199.99
4343,4343,31,1,179.99
6476,6476,233,1,199.99
2787,2787,81,1,299.99
6195,6195,165,1,229.99
7453,7453,76,1,279.99
1098,1098,150,1,699.99
2955,2955,150,1,699.99
5561,5561,190,1,279.99
2168,2168,106,1,139.99
5957,5957,146,1,1099.99
10877,10877,96,1,219.99
3648,3648,27,1,149.99
581,581,65,1,1199.99
6216,6216,164,1,499.99
1053,1053,246,1,179.99
5217,5217,48,1,1999.99
5133,5133,82,1,699.99
7568,7568,583,1,12.99
8458,8458,412,1,49.99
12086,12086,257,1,119.99
2760,2760,179,1,799.99
4917,4917,152,1,129.99
2631,2631,100,1,449.99
1985,1985,123,1,229.99
6780,6780,189,1,199.99
5121,5121,181,1,799.99
3717,3717,91,1,1099.99
866,866,156,1,99.99
2175,2175,58,1,249.99
133,133,79,1,999.99
5197,5197,35,1,279.99
2561,2561,237,1,1399.99
8234,8234,63,1,499.99
598,598,22,1,1299.99
511,511,119,1,249.99
1742,1742,202,1,249.99
1602,1602,10,1,329.99
3572,3572,122,1,299.99
3960,3960,161,1,129.99
668,668,179,1,799.99
3610,3610,233,1,199.99
7957,7957,103,1,1999.99
5880,5880,224,1,1299.99
2312,2312,30,1,129.99
5960,5960,98,1,2299.99
5967,5967,100,1,449.99
1376,1376,151,1,249.99
4835,4835,88,1,349.99
3716,3716,38,1,799.99
6642,6642,47,1,999.99
10390,10390,486,1,18.99
11903,11903,238,1,129.99
8066,8066,21,1,999.99
8653,8653,494,1,22.99
11774,11774,600,1,39.99
7168,7168,232,1,249.99
10054,10054,570,1,34.99
10062,10062,188,1,299.99
5423,5423,19,1,999.99
4568,4568,41,1,899.99
6093,6093,168,1,299.99
6896,6896,31,1,179.99
2916,2916,219,1,1299.99
2042,2042,77,1,499.99
5945,5945,64,1,249.99
10530,10530,131,1,1999.99
3094,3094,55,1,649.99
5235,5235,49,1,1399.99
116,116,141,1,229.99
5007,5007,9,1,449.99
1550,1550,88,1,349.99
1029,1029,135,1,699.99
548,548,179,1,799.99
5316,5316,92,1,349.99
2399,2399,16,1,699.99
647,647,35,1,279.99
11472,11472,159,1,129.99
4216,4216,15,1,1099.99
11889,11889,199,1,229.99
11796,11796,137,1,169.99
8427,8427,4,1,249.99
7464,7464,194,1,1599.99
9455,9455,179,1,799.99
11398,11398,589,1,39.99
3332,3332,206,1,449.99
1721,1721,194,1,1599.99
4970,4970,227,1,79.99
1920,1920,27,1,149.99
5213,5213,73,1,999.99
5757,5757,100,1,449.99
2214,2214,117,1,139.99
6757,6757,229,1,299.99
5309,5309,219,1,1299.99
8732,8732,325,1,34.99
5841,5841,129,1,179.99
4692,4692,166,1,1299.99
236,236,243,1,1999.99
2533,2533,248,1,2299.99
1104,1104,64,1,249.99
6126,6126,50,1,999.99
4759,4759,207,1,749.99
1769,1769,213,1,99.99
1081,1081,27,1,149.99
1361,1361,22,1,1299.99
4007,4007,249,1,1399.99
8692,8692,84,1,1799.99
6118,6118,244,1,99.99
5798,5798,61,1,999.99
6735,6735,190,1,279.99
4945,4945,139,1,199.99
10958,10958,105,1,149.99
10034,10034,99,1,599.99
6873,6873,91,1,1099.99
11164,11164,490,1,12.99
9437,9437,559,1,49.99
9479,9479,562,1,34.99
10033,10033,1,1,199.99
4440,4440,126,1,1699.99
890,890,22,1,1299.99
5107,5107,154,1,99.99
1473,1473,50,1,999.99
8524,8524,85,1,1199.99
2911,2911,116,1,799.99
1589,1589,177,1,79.99
1434,1434,11,1,649.99
3888,3888,62,1,399.99
4815,4815,197,1,1799.99
3278,3278,203,1,79.99
3308,3308,170,1,299.99
6341,6341,137,1,169.99
4710,4710,206,1,449.99
6730,6730,73,1,999.99
544,544,49,1,1399.99
6749,6749,98,1,2299.99
3447,3447,163,1,39.99
5166,5166,104,1,1399.99
3225,3225,233,1,199.99
3816,3816,50,1,999.99
5033,5033,91,1,1099.99
11092,11092,179,1,799.99
7300,7300,643,1,29.99
11254,11254,429,1,39.99
7511,7511,111,1,1399.99
8038,8038,568,1,19.99
1786,1786,127,1,1099.99
2820,2820,94,1,149.99
1373,1373,36,1,399.99
365,365,225,1,999.99
737,737,54,1,1299.99
9929,9929,270,1,89.99
10058,10058,17,1,699.99
8548,8548,193,1,2499.99
2689,2689,147,1,1299.99
807,807,100,1,449.99
6484,6484,234,1,1299.99
2548,2548,50,1,999.99
108,108,137,1,169.99
474,474,29,1,79.99
773,773,140,1,1299.99
5865,5865,91,1,1099.99
6112,6112,216,1,3299.99
6714,6714,111,1,1399.99
4767,4767,205,1,399.99
6381,6381,228,1,199.99
9714,9714,311,1,49.99
6127,6127,17,1,699.99
7267,7267,7,1,1799.99
1923,1923,81,1,299.99
4728,4728,182,1,1499.99
2889,2889,138,1,69.99
6601,6601,163,1,39.99
9851,9851,65,1,1199.99
9649,9649,346,1,22.99
11673,11673,611,1,27.99
9138,9138,51,1,2099.99
10717,10717,289,1,699.99
8090,8090,80,1,1299.99
12020,12020,504,1,14.99
6837,6837,81,1,299.99
3909,3909,141,1,229.99
3250,3250,96,1,219.99
306,306,81,1,299.99
4214,4214,162,1,799.99
4156,4156,24,1,1999.99
2700,2700,33,1,149.99
1553,1553,56,1,1799.99
4965,4965,85,1,1199.99
3041,3041,91,1,1099.99
2954,2954,68,1,1299.99
4584,4584,49,1,1399.99
114,114,137,1,169.99
2719,2719,88,1,349.99
6229,6229,78,1,799.99
1544,1544,106,1,139.99
1897,1897,108,1,229.99
5770,5770,145,1,189.99
2803,2803,52,1,1799.99
4532,4532,126,1,1699.99
10927,10927,445,1,29.99
6355,6355,162,1,799.99
6643,6643,119,1,249.99
9617,9617,204,1,299.99
1872,1872,239,1,699.99
7393,7393,209,1,149.99
8647,8647,451,1,79.99
8720,8720,287,1,169.99
3848,3848,196,1,329.99
5551,5551,26,1,2499.99
2141,2141,36,1,399.99
5045,5045,116,1,799.99
1033,1033,87,1,999.99
927,927,84,1,1799.99
4684,4684,21,1,999.99
7520,7520,324,1,44.99
6011,6011,186,1,299.99
6236,6236,106,1,139.99
3134,3134,153,1,399.99
3444,3444,232,1,249.99
3300,3300,224,1,1299.99
4051,4051,157,1,899.99
5223,5223,114,1,499.99
260,260,243,1,1999.99
2416,2416,73,1,999.99
4283,4283,42,1,719.99
335,335,105,1,149.99
4123,4123,238,1,129.99
10237,10237,228,1,199.99
7916,7916,642,1,99.99
2262,2262,125,1,399.99
5185,5185,217,1,229.99
7875,7875,602,1,12.99
3062,3062,130,1,49.99
3032,3032,134,1,399.99
5050,5050,209,1,149.99
565,565,46,1,1699.99
5759,5759,91,1,1099.99
11252,11252,81,1,299.99
760,760,114,1,499.99
8041,8041,648,1,29.99
8805,8805,230,1,1399.99
8630,8630,182,1,1499.99
4721,4721,91,1,1099.99
10007,10007,135,1,699.99
9918,9918,115,1,499.99
3182,3182,56,1,1799.99
4201,4201,66,1,849.99
2848,2848,110,1,149.99
250,250,110,1,149.99
5851,5851,69,1,1799.99
1331,1331,210,1,379.99
11537,11537,345,1,39.99
2245,2245,45,1,1499.99
6828,6828,109,1,49.99
5573,5573,180,1,379.99
8809,8809,21,1,999.99
753,753,60,1,1299.99
4842,4842,241,1,149.99
2338,2338,63,1,499.99
1182,1182,128,1,399.99
3082,3082,153,1,399.99
8447,8447,239,1,699.99
4369,4369,82,1,699.99
5202,5202,80,1,1299.99
5486,5486,156,1,99.99
1082,1082,105,1,149.99
3880,3880,131,1,1999.99
7989,7989,310,1,29.99
2792,2792,6,1,1299.99
4690,4690,146,1,1099.99
2599,2599,217,1,229.99
9665,9665,472,1,34.99
8666,8666,297,1,1099.99
2773,2773,143,1,119.99
6059,6059,136,1,1299.99
12048,12048,271,1,1299.99
9807,9807,229,1,299.99
9539,9539,389,1,34.99
2935,2935,117,1,139.99
1814,1814,207,1,749.99
3336,3336,240,1,249.99
5595,5595,157,1,899.99
10865,10865,592,1,79.99
2151,2151,162,1,799.99
5821,5821,130,1,49.99
3140,3140,37,1,399.99
5017,5017,73,1,999.99
6648,6648,76,1,279.99
6023,6023,228,1,199.99
3271,3271,112,1,229.99
3638,3638,52,1,1799.99
1836,1836,167,1,99.99
288,288,91,1,1099.99
4020,4020,175,1,149.99
3913,3913,157,1,899.99
3696,3696,66,1,849.99
5808,5808,73,1,999.99
5232,5232,173,1,259.99
271,271,146,1,1099.99
5504,5504,2,1,549.99
3863,3863,39,1,1199.99
1340,1340,170,1,299.99
4639,4639,125,1,399.99
5933,5933,12,1,599.99
6418,6418,70,1,399.99
5464,5464,205,1,399.99
4547,4547,4,1,249.99
1245,1245,15,1,1099.99
967,967,207,1,749.99
2029,2029,159,1,129.99
5606,5606,84,1,1799.99
10284,10284,86,1,329.99
1277,1277,45,1,1499.99
11111,11111,454,1,159.99
7815,7815,328,1,49.99
7829,7829,278,1,499.99
4986,4986,193,1,2499.99
2882,2882,64,1,249.99
6774,6774,188,1,299.99
3167,3167,50,1,999.99
1498,1498,16,1,699.99
5727,5727,162,1,799.99
717,717,143,1,119.99
5953,5953,12,1,599.99
3186,3186,63,1,499.99
4656,4656,185,1,599.99
3798,3798,144,1,299.99
2227,2227,238,1,129.99
5584,5584,162,1,799.99
684,684,78,1,799.99
5405,5405,220,1,149.99
5625,5625,130,1,49.99
4279,4279,10,1,329.99
6788,6788,53,1,1899.99
6376,6376,115,1,499.99
3341,3341,17,1,699.99
2516,2516,247,1,249.99
1256,1256,219,1,1299.99
1911,1911,71,1,1499.99
1460,1460,49,1,1399.99
6553,6553,103,1,1999.99
3996,3996,31,1,179.99
4482,4482,14,1,999.99
10648,10648,560,1,79.99
2651,2651,212,1,1399.99
3113,3113,38,1,799.99
5747,5747,103,1,1999.99
10466,10466,392,1,69.99
2818,2818,130,1,49.99
2468,2468,171,1,129.99
10462,10462,484,1,29.99
585,585,113,1,299.99
6778,6778,147,1,1299.99
605,605,20,1,999.99
4928,4928,175,1,149.99
4891,4891,116,1,799.99
10897,10897,468,1,22.99
10227,10227,49,1,1399.99
11055,11055,142,1,279.99
10019,10019,627,1,49.99
10356,10356,366,1,14.99
8069,8069,211,1,69.99
1802,1802,201,1,69.99
3641,3641,146,1,1099.99
5111,5111,140,1,1299.99
6159,6159,77,1,499.99
2238,2238,66,1,849.99
6136,6136,119,1,249.99
2477,2477,94,1,149.99
7973,7973,105,1,149.99
113,113,248,1,2299.99
1484,1484,86,1,329.99
5492,5492,166,1,1299.99
5161,5161,61,1,999.99
1597,1597,174,1,24.99
4746,4746,23,1,1299.99
2161,2161,134,1,399.99
964,964,136,1,1299.99
7198,7198,228,1,199.99
408,408,178,1,99.99
5674,5674,56,1,1799.99
6533,6533,43,1,2099.99
1869,1869,59,1,1199.99
10497,10497,114,1,499.99
4071,4071,159,1,129.99
6662,6662,134,1,399.99
6215,6215,42,1,719.99
9979,9979,322,1,129.99
5705,5705,79,1,999.99
1388,1388,54,1,1299.99
6459,6459,53,1,1899.99
10566,10566,535,1,9.99
207,207,226,1,399.99
5324,5324,154,1,99.99
1866,1866,121,1,199.99
1197,1197,169,1,69.99
6987,6987,569,1,49.99
11052,11052,517,1,22.99
6919,6919,350,1,29.99
7868,7868,122,1,299.99
7885,7885,195,1,229.99
8054,8054,12,1,599.99
10810,10810,551,1,24.99
2199,2199,111,1,1399.99
3352,3352,162,1,799.99
6852,6852,180,1,379.99
6560,6560,48,1,1999.99
9742,9742,196,1,329.99
2757,2757,12,1,599.99
3138,3138,158,1,179.99
518,518,68,1,1299.99
4473,4473,30,1,129.99
6758,6758,98,1,2299.99
4973,4973,77,1,499.99
6534,6534,120,1,79.99
5541,5541,145,1,189.99
579,579,138,1,69.99
4418,4418,17,1,699.99
6483,6483,74,1,399.99
7095,7095,437,1,54.99
10799,10799,70,1,399.99
7928,7928,550,1,39.99
8725,8725,581,1,19.99
11871,11871,241,1,149.99
11126,11126,301,1,899.99
8768,8768,208,1,399.99
1616,1616,100,1,449.99
2519,2519,96,1,219.99
10479,10479,477,1,29.99
3560,3560,53,1,1899.99
11942,11942,475,1,129.99
2985,2985,10,1,329.99
83,83,186,1,299.99
4478,4478,45,1,1499.99
5260,5260,18,1,799.99
2345,2345,126,1,1699.99
1454,1454,79,1,999.99
2538,2538,44,1,599.99
3322,3322,56,1,1799.99
3961,3961,204,1,299.99
2730,2730,2,1,549.99
5893,5893,82,1,699.99
2021,2021,80,1,1299.99
3067,3067,30,1,129.99
