order_id,order_date,customer_id,seller_id,order_status
16506,2020-05-14,414,31,Completed
13755,2022-12-23,415,24,Completed
5723,2022-01-03,415,4,Completed
6994,2023-03-02,417,5,Completed
7762,2022-08-04,417,4,Completed
14031,2021-07-16,417,18,Completed
1375,2021-05-20,417,2,Completed
155,2021-04-10,417,1,Completed
14429,2021-03-10,417,14,Completed
6131,2020-11-21,417,5,Completed
17312,2023-12-06,418,29,Completed
18373,2022-08-19,418,33,Completed
15696,2022-06-28,418,26,Completed
19663,2021-12-05,418,27,Completed
10632,2024-01-23,419,16,Completed
12216,2023-09-23,419,7,Completed
8884,2022-09-10,419,5,Completed
8974,2022-03-03,419,4,Completed
2361,2020-12-28,419,5,Completed
13243,2023-05-20,420,14,Completed
10448,2023-04-24,420,5,Completed
3499,2021-07-08,420,3,Completed
295,2023-11-17,421,2,Completed
8130,2023-06-19,421,4,Completed
18125,2021-11-01,421,28,Completed
17957,2021-08-17,421,28,Completed
15539,2023-12-27,422,20,Completed
4791,2023-06-27,422,2,Completed
5743,2021-07-19,422,3,Completed
12522,2021-03-18,422,9,Completed
2179,2020-02-06,422,1,Completed
8700,2024-01-14,423,3,Completed
3747,2023-10-15,423,1,Completed
14549,2023-03-28,423,2,Completed
1127,2023-02-06,423,2,Completed
14209,2022-12-22,423,7,Completed
18337,2020-07-05,423,31,Completed
18417,2022-12-23,424,32,Completed
6815,2022-08-08,424,4,Completed
17082,2023-09-13,425,28,Completed
15205,2023-04-20,425,24,Completed
13267,2022-02-15,425,19,Completed
5691,2021-04-28,425,5,Completed
4415,2024-01-08,426,5,Completed
19085,2023-05-10,426,21,Completed
17076,2022-04-10,428,30,Completed
17058,2021-03-18,428,25,Completed
11912,2024-01-18,429,18,Completed
5063,2023-07-20,429,1,Completed
1501,2021-07-05,429,3,Completed
8738,2024-01-03,430,5,Completed
16570,2023-07-25,430,27,Completed
8978,2023-01-16,430,5,Completed
14183,2022-01-05,430,20,Completed
7986,2021-10-16,430,5,Completed
785,2021-07-06,430,5,Completed
18733,2021-06-18,430,23,Completed
17408,2020-04-19,430,23,Completed
9078,2021-12-06,431,3,Completed
12648,2021-03-21,431,17,Completed
14291,2020-03-08,431,2,Completed
4093,2022-05-29,432,1,Completed
12542,2022-02-04,432,20,Completed
19949,2021-09-15,432,21,Completed
12236,2021-02-10,432,23,Completed
17216,2023-11-04,433,23,Completed
19831,2022-02-23,433,21,Completed
16414,2023-06-04,434,27,Completed
7936,2023-02-20,434,1,Completed
15067,2022-12-29,434,10,Completed
477,2021-08-04,434,4,Completed
5969,2020-01-28,434,1,Completed
11280,2023-03-18,435,15,Completed
2285,2022-10-10,436,5,Completed
9344,2022-01-12,436,4,Completed
10024,2021-12-09,436,21,Completed
17901,2021-05-08,436,30,Completed
12090,2020-05-15,436,10,Completed
7508,2021-04-19,437,5,Completed
2439,2023-09-29,438,3,Completed
1775,2023-01-28,438,1,Completed
18917,2022-06-10,438,21,Completed
7678,2021-09-12,438,3,Completed
3755,2023-05-18,439,5,Completed
9250,2022-07-12,439,3,Completed
2785,2021-12-26,439,2,Completed
16420,2023-05-01,440,33,Completed
14981,2023-04-28,440,10,Completed
16564,2022-09-09,440,34,Completed
5677,2022-08-12,440,5,Completed
3525,2022-06-11,440,1,Completed
17933,2021-12-15,440,28,Completed
13493,2020-04-05,440,25,Completed
9950,2020-08-18,441,5,Completed
13407,2023-05-27,443,15,Completed
13875,2020-10-19,443,20,Completed
6219,2020-10-03,443,1,Completed
3711,2020-12-09,444,5,Completed
17753,2020-06-17,444,34,Completed
9304,2023-07-22,445,2,Completed
2751,2023-02-19,445,2,Completed
11950,2022-10-06,445,20,Completed
17172,2021-01-04,445,32,Completed
6503,2024-02-05,446,4,Completed
8168,2022-01-25,446,4,Completed
15389,2021-06-10,446,5,Completed
16706,2021-04-13,446,34,Completed
12922,2023-08-22,447,12,Completed
9974,2020-02-28,447,9,Completed
3199,2023-09-18,448,5,Completed
1455,2022-10-21,448,5,Completed
4937,2022-05-31,448,2,Completed
8556,2021-06-24,448,3,Completed
4127,2022-08-25,449,5,Completed
7928,2022-08-09,449,1,Completed
11036,2022-05-31,449,8,Completed
5251,2020-11-29,449,5,Completed
17458,2022-01-09,450,22,Completed
18577,2021-11-21,450,33,Completed
8920,2021-10-10,450,1,Completed
147,2020-11-18,450,1,Completed
6727,2020-03-08,450,5,Completed
3735,2023-07-23,451,4,Completed
12979,2021-09-12,451,24,Completed
6998,2020-04-28,451,5,Completed
9182,2022-01-17,452,1,Completed
2659,2020-05-21,452,2,Completed
9620,2023-12-23,453,2,Completed
7072,2021-04-07,453,3,Completed
4391,2021-03-12,453,2,Completed
3213,2021-01-22,453,2,Completed
15768,2023-02-07,454,21,Completed
885,2022-11-04,454,1,Completed
987,2022-10-15,454,2,Completed
15505,2022-06-03,454,25,Completed
7972,2023-08-13,456,3,Completed
1715,2023-07-22,457,3,Completed
15780,2022-10-20,457,24,Completed
3439,2023-04-25,458,5,Completed
8858,2023-08-16,459,5,Completed
7012,2023-06-06,459,2,Completed
6875,2021-03-01,459,3,Completed
6129,2023-01-01,460,4,Completed
14313,2022-05-22,460,14,Completed
18107,2022-05-19,460,33,Completed
5635,2021-02-05,461,3,Completed
18255,2020-11-14,461,23,Completed
8318,2024-01-30,462,4,Completed
17176,2023-08-15,462,31,Completed
13435,2023-06-12,462,18,Completed
6205,2023-01-22,462,2,Completed
7082,2021-04-16,462,4,Completed
19959,2020-06-16,462,33,Completed
16282,2020-02-03,462,20,Completed
7446,2023-05-22,463,5,Completed
4959,2023-05-03,463,3,Completed
7652,2022-07-21,463,2,Completed
6895,2024-02-12,464,2,Completed
15305,2023-03-25,464,15,Completed
2305,2022-11-25,464,4,Completed
4965,2022-08-01,464,4,Completed
16108,2023-08-05,465,23,Completed
1763,2023-03-12,465,5,Completed
15155,2023-01-24,465,41,Completed
7148,2022-05-14,465,2,Completed
19351,2021-04-27,465,25,Completed
19005,2021-01-19,465,22,Completed
13263,2021-01-13,465,10,Completed
6925,2020-04-10,465,1,Completed
13947,2022-11-25,466,25,Completed
7088,2021-07-25,466,4,Completed
10832,2020-07-10,466,2,Completed
751,2023-12-04,467,2,Completed
5093,2020-05-12,467,5,Completed
10872,2023-03-25,469,20,Completed
6933,2022-09-06,469,3,Completed
12840,2020-12-04,469,14,Completed
1823,2022-01-30,470,4,Completed
4297,2021-07-12,470,5,Completed
13099,2024-01-25,471,5,Completed
10270,2022-01-07,471,24,Completed
19161,2021-10-06,471,20,Completed
15663,2021-09-16,471,28,Completed
3819,2021-03-21,471,3,Completed
12974,2023-04-07,472,1,Completed
7728,2022-06-14,472,1,Completed
5629,2021-07-28,472,4,Completed
11860,2021-03-12,472,22,Completed
19191,2021-03-10,472,34,Completed
11436,2023-09-05,473,8,Completed
17084,2023-05-16,473,23,Completed
7100,2021-06-12,473,1,Completed
833,2020-07-07,473,1,Completed
1595,2020-04-22,473,4,Completed
129,2024-01-19,474,3,Completed
14423,2022-09-09,474,4,Completed
12400,2020-06-26,474,16,Completed
14169,2024-02-03,475,7,Completed
3669,2020-09-04,475,5,Completed
8644,2020-06-17,475,1,Completed
8148,2023-12-06,476,4,Completed
2303,2022-11-07,476,4,Completed
2249,2022-04-08,476,5,Completed
11246,2022-01-16,476,7,Completed
12318,2021-05-19,476,8,Completed
6499,2021-05-18,476,1,Completed
6695,2021-04-26,476,1,Completed
5457,2021-02-10,476,3,Completed
14583,2020-05-07,476,2,Completed
4433,2024-01-15,477,1,Completed
16642,2022-09-29,477,31,Completed
19509,2021-12-10,477,21,Completed
14157,2021-03-25,477,22,Completed
1029,2022-05-06,479,2,Completed
9428,2021-04-09,479,4,Completed
7860,2020-08-24,479,3,Completed
6967,2020-08-11,479,2,Completed
191,2023-12-28,480,2,Completed
15379,2022-10-07,480,26,Completed
14177,2023-03-13,481,12,Completed
12736,2022-06-12,481,6,Completed
19473,2021-12-20,481,22,Completed
15718,2021-06-28,481,26,Completed
541,2021-06-19,481,3,Completed
12995,2024-02-11,482,22,Completed
2295,2022-01-01,482,3,Completed
17392,2021-10-25,482,31,Completed
3179,2021-02-05,482,2,Completed
11292,2023-09-16,483,21,Completed
7740,2022-04-01,483,5,Completed
7622,2021-09-21,483,2,Completed
15621,2021-08-24,483,27,Completed
4063,2020-07-31,483,3,Completed
269,2020-04-16,483,4,Completed
14553,2020-03-05,483,25,Completed
19397,2023-10-20,484,20,Completed
1651,2023-04-05,484,4,Completed
667,2020-06-14,484,3,Completed
13285,2023-08-07,485,19,Completed
11732,2023-05-16,485,20,Completed
3127,2023-04-30,485,1,Completed
9602,2020-10-17,485,5,Completed
10640,2020-06-06,485,18,Completed
10916,2020-03-31,485,4,Completed
9710,2022-01-30,486,1,Completed
12410,2020-02-29,486,20,Completed
2743,2023-09-21,487,2,Completed
15677,2022-03-08,487,23,Completed
16560,2022-01-29,487,33,Completed
5569,2020-08-23,487,2,Completed
16874,2024-01-21,488,25,Completed
5517,2022-11-23,488,4,Completed
15760,2022-09-22,488,23,Completed
11974,2021-11-02,488,15,Completed
1801,2023-08-10,489,5,Completed
11834,2021-05-26,489,2,Completed
1921,2023-11-08,490,5,Completed
9034,2020-10-16,490,5,Completed
17857,2020-03-06,490,20,Completed
14813,2020-03-04,490,38,Completed
7984,2023-12-25,491,3,Completed
16096,2023-02-06,491,31,Completed
13799,2021-07-12,491,17,Completed
18431,2022-02-18,492,20,Completed
251,2020-11-29,492,5,Completed
7596,2021-08-23,493,4,Completed
11102,2021-01-29,493,10,Completed
4293,2022-12-17,494,3,Completed
3365,2022-10-20,494,2,Completed
7336,2022-10-13,494,2,Completed
19105,2022-10-09,494,35,Completed
6455,2022-03-04,494,5,Completed
17655,2021-03-06,494,29,Completed
14589,2021-02-14,494,11,Completed
3851,2021-01-02,494,3,Completed
14767,2020-05-17,494,14,Completed
1279,2023-08-15,495,1,Completed
12826,2023-03-24,495,9,Completed
13667,2022-08-25,495,22,Completed
4805,2021-05-17,495,4,Completed
16618,2021-03-22,495,23,Completed
1017,2020-03-25,495,2,Completed
16898,2023-10-10,496,26,Completed
12726,2023-08-08,496,4,Completed
14999,2023-05-31,496,31,Completed
13671,2022-12-01,496,5,Completed
10152,2022-09-22,496,2,Completed
10966,2022-06-15,496,14,Completed
8284,2021-07-07,496,1,Completed
1745,2020-10-28,496,5,Completed
14179,2020-08-17,496,6,Completed
3767,2023-07-10,497,3,Completed
8440,2023-03-18,497,2,Completed
10438,2020-06-17,497,21,Completed
2351,2021-09-07,498,5,Completed
18397,2022-11-12,499,30,Completed
18651,2022-05-18,499,27,Completed
12742,2022-04-03,499,2,Completed
13727,2022-12-27,500,4,Completed
7286,2022-02-01,500,4,Completed
7902,2021-06-18,500,1,Completed
17254,2021-06-14,500,27,Completed
2797,2021-05-06,500,2,Completed
3929,2021-11-27,501,2,Completed
17705,2021-06-16,501,21,Completed
15996,2023-02-09,502,28,Completed
15517,2022-11-04,502,29,Completed
13685,2020-11-27,502,20,Completed
4891,2024-01-21,503,2,Completed
1315,2023-10-05,503,3,Completed
15309,2023-08-23,503,37,Completed
11154,2022-11-22,503,11,Completed
9772,2020-04-02,503,6,Completed
8566,2023-02-21,504,4,Completed
16974,2022-09-04,504,33,Completed
7732,2020-03-09,504,5,Completed
4589,2023-12-30,505,2,Completed
9856,2021-09-17,505,3,Completed
7050,2020-11-02,505,3,Completed
19403,2020-09-29,505,33,Completed
16190,2024-02-09,506,30,Completed
5737,2023-11-20,506,2,Completed
17000,2023-11-08,506,22,Completed
17723,2023-06-23,506,33,Completed
991,2021-12-12,506,5,Completed
18425,2021-12-30,507,33,Completed
16508,2021-10-04,507,24,Completed
12688,2020-03-06,507,11,Completed
7422,2020-03-16,508,4,Completed
261,2020-03-11,508,5,Completed
8854,2020-01-17,508,4,Completed
16578,2021-12-07,509,22,Completed
5475,2021-10-02,509,2,Completed
5909,2020-11-21,509,5,Completed
3075,2023-12-04,510,2,Completed
689,2023-09-26,510,5,Completed
13893,2023-04-18,510,8,Completed
13713,2023-01-17,510,20,Completed
5671,2022-01-31,510,5,Completed
5551,2021-01-16,510,2,Completed
13063,2020-06-08,510,16,Completed
14491,2022-12-22,511,6,Completed
17657,2023-04-10,512,29,Completed
18943,2021-10-02,512,20,Completed
9358,2021-03-02,512,5,Completed
17755,2020-12-06,512,30,Completed
6151,2023-09-15,513,2,Completed
1173,2022-08-27,513,1,Completed
5423,2022-04-21,513,1,Completed
321,2021-08-22,513,5,Completed
14777,2020-11-11,513,47,Completed
2573,2020-08-18,513,5,Completed
1699,2023-10-21,514,5,Completed
11124,2023-06-03,514,13,Completed
1389,2021-11-02,514,5,Completed
4767,2021-01-19,514,3,Completed
6553,2020-04-02,514,3,Completed
2637,2022-06-28,515,4,Completed
1783,2021-02-15,515,5,Completed
8410,2024-01-05,516,4,Completed
17390,2023-05-29,516,34,Completed
11978,2022-10-18,516,23,Completed
17108,2021-11-14,516,33,Completed
7122,2020-11-03,516,5,Completed
14597,2020-08-19,516,13,Completed
12678,2021-05-16,517,11,Completed
8514,2020-01-10,517,5,Completed
5849,2023-11-28,518,2,Completed
13949,2020-04-30,518,3,Completed
3647,2023-04-28,519,2,Completed
14401,2023-02-10,519,10,Completed
5201,2023-01-12,519,1,Completed
12636,2022-08-27,519,19,Completed
9476,2021-09-09,519,1,Completed
14977,2021-06-07,519,3,Completed
17338,2023-12-28,520,35,Completed
2537,2023-07-06,520,3,Completed
5577,2022-09-20,520,1,Completed
7698,2021-12-30,520,3,Completed
8674,2021-04-16,520,4,Completed
7970,2023-12-18,521,1,Completed
19857,2023-01-28,521,35,Completed
16492,2022-04-19,521,27,Completed
15826,2021-12-13,521,21,Completed
11940,2021-12-01,521,21,Completed
8416,2021-08-04,521,3,Completed
15643,2021-05-05,521,32,Completed
10422,2020-12-27,521,21,Completed
19383,2020-07-18,521,32,Completed
17989,2022-11-11,522,23,Completed
5815,2021-12-27,522,1,Completed
3495,2021-03-18,522,3,Completed
15754,2020-12-24,522,29,Completed
5571,2023-09-15,523,5,Completed
2891,2021-06-06,523,1,Completed
943,2021-03-04,523,2,Completed
1397,2023-09-25,524,2,Completed
12977,2023-08-08,524,15,Completed
6687,2023-07-10,525,3,Completed
16548,2022-11-11,525,23,Completed
9426,2021-04-14,525,2,Completed
12316,2020-09-14,525,6,Completed
19323,2023-02-07,526,30,Completed
3915,2022-05-25,526,4,Completed
4639,2023-11-25,527,2,Completed
5987,2022-06-21,527,1,Completed
6919,2022-05-02,527,5,Completed
8558,2021-06-08,527,4,Completed
1491,2023-06-30,528,5,Completed
12020,2023-01-14,528,21,Completed
755,2023-01-10,528,3,Completed
9226,2022-11-16,528,4,Completed
15577,2021-01-24,528,24,Completed
3687,2020-12-09,528,4,Completed
19033,2020-11-01,528,20,Completed
16786,2020-06-23,528,20,Completed
10186,2022-12-18,529,18,Completed
393,2021-10-29,529,1,Completed
15567,2020-09-12,529,30,Completed
19379,2023-07-02,530,34,Completed
9882,2022-05-07,530,23,Completed
4463,2022-01-09,530,4,Completed
7840,2021-09-23,530,5,Completed
5393,2021-08-08,530,3,Completed
3247,2020-05-25,530,2,Completed
12294,2023-11-13,531,18,Completed
4789,2023-10-13,531,3,Completed
10512,2023-08-14,531,19,Completed
2525,2023-05-13,531,1,Completed
11738,2023-02-10,531,11,Completed
12954,2022-11-17,531,11,Completed
1227,2021-09-26,531,5,Completed
3725,2021-03-24,531,2,Completed
8180,2022-03-09,532,5,Completed
743,2022-02-02,532,3,Completed
15740,2021-10-10,532,27,Completed
11192,2023-02-19,533,18,Completed
4373,2022-04-12,533,3,Completed
523,2021-12-23,533,4,Completed
11492,2021-03-20,533,2,Completed
15093,2020-05-27,533,26,Completed
16426,2022-09-28,534,26,Completed
13393,2022-01-28,534,18,Completed
8162,2021-12-18,534,5,Completed
14587,2021-08-23,534,10,Completed
16138,2023-03-21,535,25,Completed
925,2021-08-11,535,5,Completed
13213,2020-11-29,535,12,Completed
2579,2021-03-07,536,5,Completed
4245,2023-08-10,537,1,Completed
7498,2022-01-23,537,1,Completed
5637,2020-02-05,537,1,Completed
14203,2020-02-03,537,12,Completed
10778,2023-03-05,538,1,Completed
14439,2021-09-21,538,12,Completed
18609,2020-03-12,538,22,Completed
4675,2022-08-22,539,3,Completed
365,2022-01-13,539,4,Completed
1987,2021-03-21,539,3,Completed
11414,2020-08-28,539,13,Completed
3945,2020-06-26,539,2,Completed
21191,2024-07-18,540,41,Completed
21161,2024-04-21,540,51,Completed
21550,2024-02-28,540,15,Completed
9819,2024-01-23,540,17,Completed
8052,2023-09-24,540,5,Completed
8103,2023-08-26,540,3,Completed
3165,2023-08-18,540,2,Completed
3540,2023-08-09,540,4,Completed
13640,2023-07-21,540,6,Completed
16799,2023-06-26,540,23,Completed
10955,2023-06-19,540,5,Completed
17535,2023-06-15,540,32,Completed
282,2023-06-14,540,1,Completed
18794,2023-05-23,540,29,Completed
17161,2023-05-16,540,28,Completed
5471,2023-05-08,540,5,Completed
6122,2023-04-19,540,1,Completed
11799,2023-04-14,540,16,Completed
18112,2023-04-11,540,26,Completed
11844,2023-04-10,540,5,Completed
6620,2023-03-29,540,2,Completed
5253,2023-03-20,540,4,Completed
18376,2023-03-18,540,34,Completed
11179,2023-03-15,540,11,Completed
12975,2023-03-02,540,4,Completed
2517,2023-02-22,540,3,Completed
4689,2023-02-16,540,4,Completed
3121,2023-02-12,540,4,Completed
13119,2023-02-10,540,15,Completed
6331,2023-02-04,540,2,Completed
18219,2023-01-26,540,23,Completed
16680,2022-12-31,540,30,Completed
8359,2022-12-13,540,4,Completed
864,2022-11-01,540,3,Completed
6471,2022-10-11,540,2,Completed
11689,2022-09-21,540,9,Completed
11831,2022-09-12,540,9,Completed
9419,2022-09-01,540,2,Completed
20658,2022-08-13,540,28,Completed
19701,2022-07-09,540,22,Completed
11777,2022-07-03,540,15,Completed
14861,2022-06-27,540,44,Completed
2315,2022-06-21,540,2,Completed
19346,2022-06-01,540,26,Completed
15550,2022-05-21,540,21,Completed
5641,2022-04-30,540,5,Completed
19267,2022-04-03,540,33,Completed
15682,2022-03-05,540,33,Completed
18607,2022-01-31,540,33,Completed
2972,2022-01-03,540,1,Completed
8127,2021-11-23,540,3,Completed
6669,2021-11-09,540,3,Completed
4571,2021-10-19,540,1,Completed
467,2021-09-30,540,3,Completed
15580,2021-08-16,540,30,Completed
20220,2021-08-11,540,34,Completed
13028,2021-08-10,540,14,Completed
2498,2021-08-03,540,4,Completed
15494,2021-07-03,540,29,Completed
16435,2021-06-28,540,28,Completed
12307,2021-06-27,540,13,Completed
16615,2021-06-10,540,29,Completed
15514,2021-05-19,540,27,Completed
8664,2021-05-14,540,3,Completed
1549,2021-04-30,540,2,Completed
18244,2021-04-22,540,20,Completed
2192,2021-03-23,540,5,Completed
10835,2021-03-14,540,8,Completed
1238,2021-03-13,540,4,Completed
15377,2021-02-13,540,35,Completed
8225,2020-12-31,540,1,Completed
13143,2020-12-16,540,23,Completed
19625,2020-12-03,540,29,Completed
1863,2020-10-19,540,5,Completed
10922,2020-09-25,540,6,Completed
11562,2020-09-14,540,5,Completed
5533,2020-09-07,540,1,Completed
9387,2020-09-07,540,4,Completed
10480,2020-09-01,540,2,Completed
2773,2020-07-25,540,1,Completed
4175,2020-06-22,540,2,Completed
6416,2020-06-22,540,4,Completed
2725,2020-04-15,540,2,Completed
16064,2020-04-03,540,32,Completed
17779,2020-02-04,540,24,Completed
5177,2020-01-10,540,4,Completed
20966,2024-07-20,541,32,Completed
21303,2024-07-17,541,30,Completed
21411,2024-06-24,541,39,Completed
21129,2024-03-16,541,26,Completed
21484,2024-01-29,541,31,Completed
6425,2024-01-23,541,3,Completed
14181,2024-01-11,541,8,Completed
7140,2023-11-05,541,5,Completed
5974,2023-10-20,541,3,Completed
16732,2023-10-14,541,33,Completed
17369,2023-09-26,541,33,Completed
1366,2023-09-15,541,5,Completed
15687,2023-09-07,541,22,Completed
1317,2023-09-06,541,2,Completed
16489,2023-09-04,541,29,Completed
9779,2023-08-31,541,1,Completed
9505,2023-08-24,541,4,Completed
18058,2023-08-16,541,33,Completed
6566,2023-08-08,541,1,Completed
11151,2023-07-30,541,9,Completed
10008,2023-07-08,541,14,Completed
15079,2023-07-05,541,3,Completed
8536,2023-06-30,541,3,Completed
18310,2023-06-22,541,21,Completed
3380,2023-06-13,541,4,Completed
15530,2023-06-12,541,26,Completed
13710,2023-06-08,541,2,Completed
9104,2023-06-01,541,4,Completed
5645,2023-05-27,541,3,Completed
5375,2023-05-05,541,4,Completed
17319,2023-05-04,541,22,Completed
3546,2023-05-01,541,2,Completed
493,2023-04-20,541,5,Completed
17203,2023-04-06,541,21,Completed
13668,2023-04-01,541,9,Completed
8015,2023-03-31,541,2,Completed
3243,2023-03-17,541,2,Completed
1797,2023-02-16,541,1,Completed
2509,2023-01-18,541,5,Completed
10214,2022-11-17,541,1,Completed
14306,2022-09-11,541,25,Completed
8567,2022-08-29,541,1,Completed
5806,2022-08-28,541,5,Completed
20834,2022-08-21,541,21,Completed
3566,2022-08-10,541,2,Completed
20106,2022-07-21,541,28,Completed
16173,2022-07-20,541,27,Completed
17478,2022-07-16,541,34,Completed
18270,2022-07-04,541,31,Completed
19260,2022-07-01,541,20,Completed
17349,2022-05-10,541,23,Completed
1126,2022-05-07,541,3,Completed
17990,2022-04-22,541,26,Completed
18845,2022-04-13,541,23,Completed
8166,2022-03-26,541,2,Completed
11727,2022-03-16,541,9,Completed
18272,2022-03-10,541,20,Completed
2967,2022-02-15,541,5,Completed
9401,2022-01-27,541,2,Completed
13157,2022-01-22,541,6,Completed
19159,2021-12-04,541,33,Completed
4279,2021-12-01,541,4,Completed
10880,2021-11-30,541,12,Completed
18389,2021-11-30,541,28,Completed
5227,2021-11-13,541,5,Completed
1467,2021-11-08,541,5,Completed
17615,2021-11-05,541,23,Completed
8040,2021-10-30,541,1,Completed
14815,2021-10-27,541,7,Completed
14591,2021-10-23,541,9,Completed
594,2021-10-14,541,3,Completed
1874,2021-09-14,541,5,Completed
1309,2021-09-10,541,3,Completed
13189,2021-09-05,541,6,Completed
4858,2021-08-23,541,1,Completed
19569,2021-08-15,541,30,Completed
10763,2021-08-14,541,12,Completed
20109,2021-08-10,541,32,Completed
18606,2021-08-08,541,33,Completed
7725,2021-07-30,541,1,Completed
20470,2021-07-22,541,33,Completed
32,2021-06-25,541,3,Completed
15686,2021-06-10,541,21,Completed
15400,2021-06-07,541,21,Completed
17317,2021-05-24,541,23,Completed
88,2021-05-17,541,4,Completed
14552,2021-05-13,541,15,Completed
15244,2021-04-29,541,31,Completed
19192,2021-04-24,541,30,Completed
19751,2021-04-21,541,31,Completed
3617,2021-04-10,541,5,Completed
13365,2021-03-12,541,23,Completed
2006,2021-03-11,541,4,Completed
8350,2021-03-11,541,4,Completed
6278,2021-02-22,541,2,Completed
1875,2021-02-05,541,4,Completed
17619,2021-01-25,541,34,Completed
10118,2020-12-02,541,10,Completed
12114,2020-11-03,541,1,Completed
8763,2020-10-05,541,4,Completed
14821,2020-09-05,541,33,Completed
3877,2020-06-30,541,5,Completed
12486,2020-05-11,541,21,Completed
5509,2020-04-13,541,2,Completed
2310,2020-04-10,541,4,Completed
802,2020-02-13,541,3,Completed
6944,2020-01-12,541,3,Completed
977,2020-01-11,541,1,Completed
21542,2024-07-24,542,27,Completed
21180,2024-01-30,542,4,Completed
21069,2024-01-20,542,49,Completed
21590,2024-01-17,542,46,Completed
1254,2023-12-04,542,4,Completed
3658,2023-11-18,542,2,Completed
5999,2023-11-16,542,5,Completed
14197,2023-11-08,542,14,Completed
17246,2023-10-29,542,30,Completed
8952,2023-09-30,542,2,Completed
10546,2023-09-21,542,18,Completed
14056,2023-09-16,542,10,Completed
10513,2023-08-17,542,18,Completed
14135,2023-08-06,542,16,Completed
20646,2023-07-07,542,29,Completed
17121,2023-06-21,542,27,Completed
16457,2023-06-08,542,30,Completed
1890,2023-05-22,542,2,Completed
12045,2023-05-18,542,4,Completed
6329,2023-05-06,542,5,Completed
20542,2023-04-21,542,29,Completed
5697,2023-04-06,542,1,Completed
6904,2023-04-03,542,2,Completed
19858,2023-04-01,542,31,Completed
16963,2023-03-30,542,24,Completed
18639,2023-03-28,542,26,Completed
18051,2023-03-15,542,34,Completed
10291,2023-03-14,542,22,Completed
6181,2023-03-09,542,1,Completed
11474,2023-02-05,542,22,Completed
9967,2023-02-01,542,11,Completed
15940,2023-01-24,542,34,Completed
825,2022-12-02,542,2,Completed
11842,2022-11-22,542,6,Completed
11484,2022-09-13,542,18,Completed
13678,2022-09-06,542,25,Completed
12325,2022-09-01,542,6,Completed
15743,2022-08-21,542,27,Completed
2728,2022-08-15,542,2,Completed
20117,2022-08-14,542,27,Completed
11097,2022-08-09,542,4,Completed
6214,2022-08-08,542,5,Completed
4583,2022-07-21,542,2,Completed
12593,2022-06-28,542,7,Completed
585,2022-06-22,542,3,Completed
18725,2022-06-16,542,33,Completed
16230,2022-06-09,542,34,Completed
8578,2022-05-24,542,2,Completed
9120,2022-05-10,542,5,Completed
18820,2022-05-02,542,21,Completed
4749,2022-05-01,542,5,Completed
19313,2022-04-29,542,31,Completed
12599,2022-04-18,542,25,Completed
15122,2022-04-03,542,8,Completed
20890,2022-03-14,542,29,Completed
10860,2022-03-10,542,25,Completed
13700,2022-03-02,542,1,Completed
20812,2022-03-01,542,29,Completed
17867,2022-02-17,542,29,Completed
13343,2021-12-13,542,1,Completed
9404,2021-10-29,542,2,Completed
4137,2021-09-29,542,1,Completed
18484,2021-08-29,542,31,Completed
12837,2021-08-27,542,10,Completed
3550,2021-08-13,542,5,Completed
7837,2021-08-08,542,4,Completed
15611,2021-08-06,542,28,Completed
2345,2021-07-30,542,5,Completed
11725,2021-06-28,542,7,Completed
11287,2021-06-17,542,6,Completed
4096,2021-06-14,542,4,Completed
19920,2021-06-11,542,24,Completed
15511,2021-06-05,542,25,Completed
13176,2021-06-02,542,8,Completed
20123,2021-05-11,542,24,Completed
3378,2021-04-12,542,3,Completed
19152,2021-04-09,542,33,Completed
18218,2021-03-28,542,27,Completed
17695,2021-03-16,542,35,Completed
17277,2021-03-15,542,31,Completed
15371,2021-03-11,542,13,Completed
11083,2021-03-10,542,18,Completed
20348,2021-03-09,542,21,Completed
7586,2021-02-18,542,2,Completed
10001,2021-02-06,542,11,Completed
17332,2021-02-05,542,34,Completed
16486,2021-01-25,542,31,Completed
16962,2021-01-17,542,33,Completed
10822,2020-11-16,542,9,Completed
10934,2020-11-12,542,24,Completed
14865,2020-10-12,542,4,Completed
2054,2020-10-04,542,3,Completed
4991,2020-09-25,542,4,Completed
14501,2020-09-13,542,10,Completed
7332,2020-09-07,542,1,Completed
9171,2020-09-04,542,4,Completed
15417,2020-08-19,542,9,Completed
16678,2020-08-13,542,28,Completed
7610,2020-07-03,542,2,Completed
2238,2020-06-27,542,1,Completed
11832,2020-04-09,542,7,Completed
4930,2020-03-10,542,4,Completed
8459,2020-03-08,542,2,Completed
8623,2020-02-28,542,3,Completed
7758,2020-01-03,542,1,Completed
21413,2024-06-17,543,16,Completed
21370,2024-05-22,543,45,Completed
21299,2024-04-25,543,7,Completed
21625,2024-02-18,543,21,Completed
1034,2023-12-27,543,2,Completed
17613,2023-12-25,543,21,Completed
16664,2023-10-25,543,21,Completed
13423,2023-10-06,543,9,Completed
11365,2023-09-10,543,5,Completed
7647,2023-09-02,543,5,Completed
9269,2023-08-27,543,1,Completed
18072,2023-08-23,543,24,Completed
19649,2023-08-14,543,24,Completed
3118,2023-08-07,543,2,Completed
8397,2023-07-09,543,1,Completed
3002,2023-06-18,543,5,Completed
10736,2023-06-04,543,4,Completed
8010,2023-06-03,543,2,Completed
